,Timestamp,Page_URL,Referrer,User_Agent,Session_ID,User_ID,Event_Type,Event_Value,Location,Device_Type,Traffic_Source,Bounce_Rate,Session_Duration,Conversion_Rate,Exit_Page,Month
176,04-01-2023 12:01,/products/dresses,Other Website,Edge,1494,39680,add_to_cart,378.93,Los Angeles,Tablet,Social Media,72.44,1200,1.31,/products/shirts,2023-01
177,03-05-2023 11:04,/products/accessories,Social Media,Firefox,9520,94105,purchase,89.77,Miami,Mobile,Social Media,39.77,1066,0.77,/products/dresses,2023-05
178,29-03-2023 10:33,/products/accessories,Other Website,Edge,5312,25511,purchase,850.89,Los Angeles,Mobile,Organic Search,31.4,1190,4.09,/checkout,2023-03
179,16-11-2023 21:55,/products,Direct,Firefox,6679,35233,page_view,429.11,Miami,Desktop,Social Media,57.16,742,2.86,/checkout,2023-11
180,11-01-2024 02:46,/products/shirts,Direct,Safari,9179,90028,add_to_cart,574.21,Houston,Tablet,Direct,30.94,705,4.27,/products/shirts,2024-01
181,09-05-2023 17:42,/products/dresses,Search Engine,Edge,7060,14228,add_to_cart,851.79,Chicago,Mobile,Organic Search,78.08,1466,0.91,/checkout,2023-05
182,08-02-2023 03:00,/products/pants,Direct,Safari,8190,41417,click,553.79,Chicago,Tablet,Social Media,50.96,960,0.86,/checkout,2023-02
183,09-02-2024 13:20,/products,Social Media,Edge,7033,37350,page_view,901.87,Los Angeles,Desktop,Paid Search,30.17,740,2.4,/products/dresses,2024-02
184,04-12-2023 10:30,/products/shirts,Social Media,Chrome,9134,29769,click,823.61,Houston,Tablet,Email,31.27,740,1.36,/products/pants,2023-12
185,15-03-2023 22:42,/products/shirts,Search Engine,Firefox,3260,55234,purchase,748.99,Los Angeles,Tablet,Email,29.63,1363,4.9,/products/shirts,2023-03
186,06-11-2023 04:20,/products/pants,Direct,Edge,4943,73714,page_view,771.62,Los Angeles,Tablet,Email,45.28,1330,2.24,/products/dresses,2023-11
187,11-05-2024 18:15,/products/dresses,Direct,Firefox,7472,26864,click,405.07,Chicago,Tablet,Direct,75.97,927,2.03,/products/pants,2024-05
188,26-01-2023 14:47,/products/accessories,Search Engine,Firefox,2323,42119,purchase,380.57,Miami,Desktop,Paid Search,48.22,1737,3.69,/products,2023-01
189,18-12-2023 18:25,/products,Social Media,Edge,9660,90767,purchase,955.12,Houston,Tablet,Social Media,68.08,847,3.11,/products/dresses,2023-12
190,04-01-2024 16:30,/products/pants,Other Website,Safari,8705,88631,click,198.28,New York,Tablet,Paid Search,38.61,990,1.87,/products,2024-01
191,10-04-2024 07:48,/products/accessories,Direct,Chrome,8067,75700,purchase,200.82,Miami,Mobile,Paid Search,87.73,615,3.3,/products/dresses,2024-04
192,01-03-2024 10:15,/products/accessories,Direct,Safari,8720,20413,purchase,711.28,Chicago,Tablet,Email,13.29,558,4.32,/products/pants,2024-03
193,11-01-2023 00:38,/products/pants,Search Engine,Safari,7646,71151,click,303.78,Houston,Tablet,Paid Search,25.02,514,1.24,/checkout,2023-01
194,16-02-2023 22:30,/products/accessories,Search Engine,Chrome,4383,88347,purchase,786.4,Houston,Desktop,Organic Search,25.03,1160,1.45,/products/pants,2023-02
195,05-11-2023 00:55,/products,Direct,Edge,4832,50782,purchase,379.79,New York,Tablet,Email,74.07,1435,4.82,/products,2023-11
196,26-08-2023 20:55,/products/accessories,Other Website,Chrome,8411,44142,page_view,993.78,New York,Tablet,Organic Search,50.72,47,2.89,/checkout,2023-08
197,04-01-2023 00:11,/products/accessories,Search Engine,Edge,3045,53937,click,550.3,New York,Mobile,Paid Search,39.66,399,0.72,/checkout,2023-01
198,17-09-2023 05:07,/products,Other Website,Firefox,1786,19066,page_view,941.5,Los Angeles,Mobile,Social Media,32.97,30,4,/checkout,2023-09
199,25-10-2023 17:51,/products/dresses,Other Website,Safari,5136,30048,page_view,879,Houston,Desktop,Social Media,17.2,1478,1.89,/checkout,2023-10
200,11-04-2024 09:56,/products/shirts,Direct,Chrome,1284,61615,click,491.12,Houston,Mobile,Paid Search,22.6,1546,4.48,/products/shirts,2024-04
201,31-05-2023 17:59,/products/accessories,Direct,Firefox,9493,17042,purchase,503.3,Chicago,Mobile,Social Media,31.47,755,2.09,/products,2023-05
202,15-06-2023 12:21,/products,Direct,Edge,1266,99230,page_view,105.57,Los Angeles,Desktop,Organic Search,42.69,38,4.18,/checkout,2023-06
203,06-05-2023 17:58,/products/dresses,Social Media,Chrome,7932,94282,click,897.24,Miami,Tablet,Social Media,55.19,442,2.56,/checkout,2023-05
204,13-04-2023 16:23,/products/accessories,Social Media,Safari,9867,31419,purchase,791.79,New York,Desktop,Paid Search,27.87,473,4.74,/products/shirts,2023-04
205,16-05-2023 19:59,/products,Search Engine,Chrome,4839,66987,add_to_cart,296.14,Miami,Desktop,Organic Search,87.37,498,1.5,/products/shirts,2023-05
206,06-05-2023 21:08,/products/dresses,Direct,Safari,6568,92247,page_view,718.17,Miami,Mobile,Email,57.73,375,4.86,/products/shirts,2023-05
207,18-11-2023 04:45,/products/pants,Search Engine,Safari,9397,71494,page_view,636.86,Miami,Mobile,Social Media,66.56,550,2.01,/products/dresses,2023-11
208,20-06-2023 00:33,/products/accessories,Other Website,Edge,7410,54197,add_to_cart,193.87,Miami,Desktop,Social Media,49.53,1003,2.9,/checkout,2023-06
209,27-01-2023 21:02,/products/pants,Social Media,Firefox,1434,14496,page_view,581.3,Chicago,Mobile,Social Media,72.04,949,1.32,/products,2023-01
210,27-07-2023 06:09,/products/dresses,Direct,Firefox,8350,87315,purchase,583.89,Houston,Desktop,Paid Search,59.59,1528,3.68,/checkout,2023-07
211,12-06-2023 00:37,/products/shirts,Search Engine,Firefox,5769,27788,add_to_cart,7.31,New York,Desktop,Paid Search,26.72,1218,3.97,/products,2023-06
212,02-12-2023 13:37,/products/dresses,Direct,Firefox,2680,29025,page_view,664.73,Miami,Mobile,Paid Search,16.8,612,1.09,/products/shirts,2023-12
213,29-02-2024 13:55,/products/accessories,Direct,Chrome,4618,97156,click,619.87,Houston,Tablet,Email,25.52,732,1.25,/checkout,2024-02
214,28-01-2024 23:31,/products/dresses,Search Engine,Edge,2021,24053,add_to_cart,627.85,New York,Mobile,Social Media,50.26,1716,1.83,/products,2024-01
215,15-12-2023 15:32,/products/dresses,Other Website,Edge,8725,17803,purchase,169.82,New York,Tablet,Direct,19.46,1049,1.76,/products,2023-12
216,04-07-2023 16:40,/products,Social Media,Firefox,3438,64322,click,9.44,Los Angeles,Mobile,Paid Search,31.69,30,4.42,/products/shirts,2023-07
217,27-04-2024 12:30,/products/pants,Social Media,Edge,5458,40293,purchase,738.64,Los Angeles,Tablet,Social Media,84.19,1433,2.99,/checkout,2024-04
218,07-07-2023 10:29,/products,Search Engine,Edge,5677,72184,click,72.81,Miami,Mobile,Paid Search,48.25,645,4.33,/products/pants,2023-07
219,09-09-2023 08:33,/products,Direct,Firefox,6416,26234,add_to_cart,727.12,Chicago,Desktop,Direct,64.09,1393,2.18,/products/dresses,2023-09
220,29-05-2024 21:01,/products/pants,Social Media,Chrome,5058,78838,add_to_cart,350.05,New York,Mobile,Paid Search,68.97,371,4.09,/products/shirts,2024-05
221,21-05-2024 11:09,/products/dresses,Other Website,Firefox,9112,78605,page_view,511.33,Chicago,Tablet,Direct,84.25,80,4.3,/products/pants,2024-05
222,22-02-2024 11:34,/products/pants,Other Website,Firefox,8674,70119,click,864.16,Houston,Mobile,Direct,58.27,1734,3.09,/products,2024-02
223,29-01-2024 07:59,/products/dresses,Direct,Safari,9945,58518,purchase,39.8,Miami,Mobile,Organic Search,64.77,781,1.75,/products,2024-01
224,18-03-2024 04:59,/products,Search Engine,Safari,9593,79028,purchase,829.52,Miami,Desktop,Social Media,63.7,1255,4.37,/products/pants,2024-03
225,31-01-2024 22:13,/products/shirts,Direct,Edge,2357,94166,page_view,593.72,Chicago,Mobile,Organic Search,15.47,536,4.2,/products/dresses,2024-01
226,21-04-2023 03:18,/products/shirts,Other Website,Firefox,9109,18800,page_view,261.37,New York,Tablet,Direct,74.3,1251,2.42,/products/dresses,2023-04
227,24-03-2023 01:24,/products/accessories,Social Media,Firefox,9765,99443,click,634.18,Los Angeles,Mobile,Email,10.96,1079,0.64,/products/dresses,2023-03
228,11-07-2023 04:37,/products/accessories,Direct,Firefox,1444,60722,page_view,521.95,New York,Mobile,Organic Search,16.84,951,0.87,/products/dresses,2023-07
229,05-01-2024 14:34,/products/pants,Direct,Safari,3289,88924,click,586.75,Miami,Desktop,Organic Search,34.82,318,1.71,/checkout,2024-01
230,18-11-2023 15:08,/products,Direct,Edge,1362,73886,add_to_cart,326.18,New York,Mobile,Direct,36.26,1332,4.52,/products/pants,2023-11
231,07-05-2023 06:13,/products,Social Media,Safari,2741,17838,purchase,518.81,Miami,Desktop,Paid Search,71.68,1068,1.3,/products/dresses,2023-05
232,04-11-2023 16:27,/products,Social Media,Chrome,3014,23621,click,25.26,Chicago,Desktop,Paid Search,42.91,1707,3.51,/products/shirts,2023-11
233,07-02-2024 17:00,/products/accessories,Direct,Firefox,3203,90060,add_to_cart,344.69,Los Angeles,Mobile,Email,29.83,1016,0.58,/products/shirts,2024-02
234,23-05-2024 10:51,/products/accessories,Social Media,Safari,3186,31135,add_to_cart,73.88,Chicago,Tablet,Direct,33.73,1561,2.04,/products/shirts,2024-05
235,09-04-2023 08:34,/products/dresses,Search Engine,Firefox,1212,13682,page_view,617.61,Miami,Tablet,Organic Search,14.5,1415,1.19,/products/pants,2023-04
236,23-01-2024 22:50,/products/shirts,Social Media,Edge,6631,53200,click,188.15,New York,Mobile,Social Media,57.45,1728,3.94,/products/pants,2024-01
237,24-05-2023 03:00,/products/pants,Other Website,Safari,9968,26300,page_view,920.71,New York,Desktop,Paid Search,42.89,508,1.74,/products/pants,2023-05
238,06-03-2024 13:21,/products/pants,Other Website,Safari,7735,76949,click,171.47,Miami,Tablet,Social Media,10.78,1544,1.45,/products/pants,2024-03
239,13-03-2024 21:00,/products/dresses,Direct,Safari,7169,23689,click,504.29,Miami,Mobile,Email,74.02,1151,1.53,/checkout,2024-03
240,29-12-2023 01:02,/products/shirts,Social Media,Firefox,6898,78425,add_to_cart,201.13,New York,Tablet,Organic Search,61.96,651,4.08,/checkout,2023-12
241,30-01-2024 01:04,/products,Social Media,Firefox,5748,11483,page_view,375.85,Miami,Desktop,Direct,55.89,770,2.96,/checkout,2024-01
242,03-02-2024 10:27,/products/dresses,Other Website,Firefox,6419,35702,click,384.12,New York,Mobile,Direct,37.32,36,1.67,/checkout,2024-02
243,30-07-2023 04:19,/products/pants,Other Website,Chrome,6760,46974,purchase,397.61,Chicago,Tablet,Paid Search,68.2,1391,1.17,/products/shirts,2023-07
244,25-08-2023 23:14,/products/accessories,Search Engine,Firefox,9279,17126,add_to_cart,505.53,Chicago,Desktop,Paid Search,61.82,887,3.29,/checkout,2023-08
245,02-09-2023 13:31,/products/dresses,Other Website,Safari,5823,47699,click,672.26,Miami,Desktop,Paid Search,57.75,142,1.79,/products/dresses,2023-09
246,21-08-2023 22:02,/products/accessories,Social Media,Chrome,7301,53114,add_to_cart,67.73,New York,Mobile,Paid Search,82.57,771,1.69,/products/shirts,2023-08
247,24-01-2023 10:51,/products/shirts,Other Website,Edge,1144,37502,purchase,924.18,Chicago,Mobile,Paid Search,70.21,911,1.51,/products/dresses,2023-01
248,15-04-2023 07:40,/products/accessories,Other Website,Safari,5502,34030,purchase,685.24,Los Angeles,Tablet,Organic Search,44.01,1369,1.39,/products/dresses,2023-04
249,17-03-2024 14:47,/products/dresses,Search Engine,Firefox,4538,25906,purchase,496.15,Miami,Mobile,Organic Search,58.75,52,4.36,/products/shirts,2024-03
250,20-05-2023 21:11,/products,Search Engine,Safari,1272,44767,add_to_cart,423.73,Los Angeles,Mobile,Paid Search,56.91,176,3.19,/products/shirts,2023-05
251,16-02-2024 08:23,/products/dresses,Direct,Firefox,9361,82542,page_view,746.25,New York,Mobile,Social Media,28.61,959,2.95,/checkout,2024-02
252,13-05-2023 17:48,/products/accessories,Social Media,Firefox,1489,75273,click,276.84,Chicago,Tablet,Email,43.25,1272,2.91,/checkout,2023-05
253,09-11-2023 00:57,/products/accessories,Social Media,Chrome,3306,85499,page_view,446.4,New York,Tablet,Organic Search,75.74,1748,4.71,/checkout,2023-11
254,21-06-2023 12:00,/products/shirts,Search Engine,Firefox,4246,17564,purchase,657.54,Chicago,Tablet,Direct,28.42,1075,0.88,/products/pants,2023-06
255,17-11-2023 11:58,/products/accessories,Social Media,Safari,4718,50738,click,655.44,Chicago,Tablet,Organic Search,41.07,174,4.87,/products/dresses,2023-11
256,01-10-2023 06:10,/products/shirts,Other Website,Safari,1941,11829,click,710.53,Los Angeles,Mobile,Paid Search,48.1,432,3.01,/checkout,2023-10
257,24-02-2024 12:54,/products/accessories,Other Website,Chrome,4944,74173,click,568.65,New York,Mobile,Social Media,50.54,827,1.68,/products,2024-02
258,29-08-2023 21:01,/products/shirts,Direct,Firefox,2437,77000,add_to_cart,814.98,Los Angeles,Desktop,Organic Search,10.23,119,4.4,/products,2023-08
259,08-08-2023 05:31,/products/dresses,Social Media,Edge,3125,15054,add_to_cart,456.45,Miami,Mobile,Paid Search,55.12,51,1.19,/checkout,2023-08
260,02-07-2023 21:37,/products,Search Engine,Firefox,7233,95756,click,684.52,Los Angeles,Mobile,Organic Search,60.68,1147,4.69,/products,2023-07
261,23-09-2023 09:13,/products/pants,Direct,Firefox,8327,25209,click,869.22,Los Angeles,Mobile,Email,83.78,1493,0.96,/products/shirts,2023-09
262,06-01-2023 18:52,/products/accessories,Search Engine,Firefox,5421,30312,click,475.16,Miami,Desktop,Paid Search,36.97,120,3.48,/products/pants,2023-01
263,12-09-2023 10:34,/products/shirts,Search Engine,Chrome,6705,83205,add_to_cart,745.9,Miami,Tablet,Email,28,934,4.57,/products/dresses,2023-09
264,23-07-2023 11:53,/products/shirts,Search Engine,Edge,7661,98167,page_view,782.17,Los Angeles,Mobile,Email,45.78,105,4.59,/products/dresses,2023-07
265,11-12-2023 04:40,/products/accessories,Direct,Chrome,5425,37251,click,469.27,Los Angeles,Desktop,Organic Search,40.51,1281,1.88,/products/dresses,2023-12
266,11-07-2023 07:21,/products/dresses,Social Media,Chrome,2118,56725,purchase,587.51,Miami,Desktop,Organic Search,84.38,1262,3.97,/products/dresses,2023-07
267,18-09-2023 15:32,/products,Search Engine,Chrome,9587,63045,purchase,814.74,Chicago,Desktop,Direct,72.12,181,4.33,/products/pants,2023-09
268,12-07-2023 20:43,/products,Social Media,Edge,8807,13929,add_to_cart,785.07,Houston,Desktop,Organic Search,85.91,599,2.36,/products/pants,2023-07
269,10-08-2023 03:10,/products/pants,Direct,Safari,8096,80700,add_to_cart,589.2,Chicago,Mobile,Organic Search,58.7,1613,1.29,/products/pants,2023-08
270,20-06-2023 17:05,/products/shirts,Direct,Chrome,3397,69835,add_to_cart,217.68,Miami,Mobile,Email,85.61,1282,4.87,/products/pants,2023-06
271,27-10-2023 11:39,/products/pants,Direct,Edge,5018,28263,click,82.3,Houston,Desktop,Paid Search,29.51,1134,2.99,/checkout,2023-10
272,13-04-2024 21:43,/products/shirts,Direct,Chrome,2944,62823,purchase,85.47,Houston,Mobile,Direct,43.33,1598,1.6,/products/pants,2024-04
273,02-03-2023 18:46,/products/accessories,Direct,Chrome,8303,75771,add_to_cart,444.9,Los Angeles,Mobile,Email,51.21,1483,1.73,/products/shirts,2023-03
274,21-01-2024 17:00,/products,Search Engine,Edge,8789,80505,page_view,826.6,Los Angeles,Tablet,Paid Search,17.21,776,3.47,/products/pants,2024-01
275,09-03-2023 04:39,/products/shirts,Other Website,Chrome,5936,28368,click,937.53,New York,Tablet,Social Media,13.83,786,0.91,/products/pants,2023-03
276,12-10-2023 18:23,/products/shirts,Social Media,Chrome,7903,97500,page_view,62.91,Chicago,Tablet,Direct,89.1,1548,2.15,/products/pants,2023-10
277,08-09-2023 01:34,/products,Search Engine,Safari,4574,51300,click,112.39,Houston,Mobile,Organic Search,26.13,314,1.86,/checkout,2023-09
278,13-10-2023 15:55,/products/pants,Other Website,Edge,1149,94808,page_view,848.38,Miami,Tablet,Paid Search,19.66,1059,3.64,/products/pants,2023-10
279,03-02-2023 19:22,/products/accessories,Direct,Edge,1295,39181,purchase,639.94,New York,Mobile,Direct,18.88,628,2.34,/products/dresses,2023-02
280,07-05-2024 01:18,/products/accessories,Social Media,Safari,1031,84892,click,890.73,Houston,Tablet,Social Media,41.68,1692,4.38,/checkout,2024-05
281,11-11-2023 10:48,/products/pants,Search Engine,Chrome,8360,50312,add_to_cart,569.58,New York,Mobile,Direct,62.41,556,4.6,/products/dresses,2023-11
282,14-10-2023 11:41,/products/dresses,Social Media,Chrome,9100,87017,click,262.25,Chicago,Mobile,Organic Search,52.82,663,2.4,/checkout,2023-10
283,07-05-2024 04:52,/products,Social Media,Edge,6805,58637,page_view,252.79,Houston,Mobile,Social Media,56.77,1251,1.19,/products/pants,2024-05
284,08-08-2023 20:16,/products/pants,Direct,Chrome,3625,38584,page_view,664.88,Chicago,Tablet,Direct,68.75,1660,3.65,/products/pants,2023-08
285,28-06-2023 07:37,/products/dresses,Search Engine,Safari,9658,92624,add_to_cart,652.38,Miami,Tablet,Organic Search,25.02,673,4.11,/products/shirts,2023-06
286,30-01-2023 12:55,/products/dresses,Social Media,Firefox,8665,47813,add_to_cart,984.31,New York,Tablet,Social Media,50.96,527,4.37,/products/pants,2023-01
287,27-05-2024 10:07,/products/pants,Other Website,Chrome,8209,59108,click,325.73,Houston,Tablet,Direct,61.02,639,3.78,/products,2024-05
288,05-01-2024 03:12,/products/pants,Social Media,Edge,2902,60664,add_to_cart,928.66,Houston,Mobile,Organic Search,74.2,818,0.7,/checkout,2024-01
289,29-05-2024 21:03,/products,Direct,Edge,7424,90110,purchase,464.41,Chicago,Tablet,Organic Search,52.14,1295,0.51,/products/pants,2024-05
290,17-04-2023 00:32,/products/dresses,Direct,Edge,6674,90773,add_to_cart,653.15,Houston,Mobile,Paid Search,52.12,1146,4.29,/products/dresses,2023-04
291,30-04-2023 20:14,/products,Direct,Firefox,8803,98301,page_view,934.88,Miami,Desktop,Social Media,76.11,1026,4.11,/products,2023-04
292,10-12-2023 17:44,/products/dresses,Other Website,Safari,8314,63329,page_view,176.1,Los Angeles,Mobile,Direct,28.78,1259,2.04,/checkout,2023-12
293,15-05-2023 23:08,/products/dresses,Direct,Edge,7519,23135,page_view,448.49,New York,Desktop,Social Media,41.88,328,3.53,/checkout,2023-05
294,29-06-2023 15:48,/products/shirts,Other Website,Chrome,4534,82287,purchase,724.37,New York,Mobile,Organic Search,75.15,168,2.95,/products/dresses,2023-06
295,07-01-2024 14:55,/products,Direct,Edge,4281,24687,purchase,780.04,Los Angeles,Tablet,Paid Search,76.11,967,2.08,/products/shirts,2024-01
296,20-03-2023 12:32,/products/dresses,Other Website,Chrome,6881,75803,page_view,930.46,Miami,Desktop,Social Media,89.88,566,3.96,/products/pants,2023-03
297,28-10-2023 15:24,/products/accessories,Direct,Edge,3124,24856,click,213.75,Chicago,Desktop,Social Media,32.09,64,1.61,/checkout,2023-10
298,26-05-2024 13:38,/products,Other Website,Firefox,5484,43770,click,202.19,Houston,Mobile,Paid Search,74.44,95,4.01,/products/pants,2024-05
299,09-04-2024 20:08,/products/pants,Direct,Safari,8360,26465,purchase,153.98,New York,Mobile,Email,42.65,81,4.21,/products/pants,2024-04
300,28-04-2023 06:39,/products,Social Media,Safari,4286,42293,add_to_cart,894.85,Houston,Mobile,Social Media,26.63,1374,3.39,/products/shirts,2023-04
301,21-04-2024 21:43,/products/shirts,Other Website,Edge,5966,40981,page_view,710.01,Miami,Desktop,Organic Search,10.89,666,4.85,/products/shirts,2024-04
302,19-02-2024 06:45,/products/dresses,Direct,Chrome,6864,34208,page_view,156.85,Miami,Mobile,Organic Search,45.78,84,4.24,/products/shirts,2024-02
303,28-02-2024 00:53,/products,Search Engine,Edge,8526,15067,purchase,55.62,Chicago,Desktop,Email,76.72,1765,3.28,/products,2024-02
